VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20250527,WB,Equity,Delta,69.99875,-71.027329
20250527,WB,Equity,Gamma_Residual,0.710188,0.0
20250527,WB,Interest_Rate,Rho,-71.65982,71.561641
20250527,WB,Interest_Rate,Convexity_Residual,-1.002556,1.007671
20250527,WB,Interest_Rate,Basis,0.0,-3.37317
20250527,WB,Credit,HY_Total,2.149511,-2.567017
20250527,WB,Credit,AGG_Credit,1.40383,-0.041671
20250527,WB,Credit,Agg_Risk_Free_Growth,-1.468568,0.0
20250527,WB,Credit,ILP_Update,0.0,0.0
20250527,WB,Fund_Basis_Fund_Mapping,,0.769661,2.746754
20250527,WB,Passage_Of_Time,,-5.527911,5.527911
20250527,WB,Other_Inforce,,6.608434,0.0
20250527,WB,New_Business,,0.0,0.0
20250527,WB,Cross_Impact_True_up,,0.460772,0.0
20250527,DBIB,Equity,Delta,23.672409,-23.868046
20250527,DBIB,Equity,Gamma_Residual,0.452527,0.0
20250527,DBIB,Interest_Rate,Rho,-34.291132,33.82132
20250527,DBIB,Interest_Rate,Convexity_Residual,-0.900637,0.442571
20250527,DBIB,Interest_Rate,Basis,0.0,-2.032277
20250527,DBIB,Credit,HY_Total,0.799013,-0.897069
20250527,DBIB,Credit,AGG_Credit,0.383647,0.0
20250527,DBIB,Credit,Agg_Risk_Free_Growth,-0.225357,0.0
20250527,DBIB,Credit,ILP_Update,0.0,0.0
20250527,DBIB,Fund_Basis_Fund_Mapping,,0.39633,-0.152012
20250527,DBIB,Passage_Of_Time,,-0.41064,0.41064
20250527,DBIB,Other_Inforce,,0.042854,0.0
20250527,DBIB,New_Business,,0.0,0.0
20250527,DBIB,Cross_Impact_True_up,,0.015298,0.0
