VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20241022,WB,Equity,Delta,-13.517221,13.32535
20241022,WB,Equity,Gamma_Residual,0.4311,-0.087017
20241022,WB,Interest_Rate,Rho,9.185434,-9.281357
20241022,WB,Interest_Rate,Convexity_Residual,0.060854,0.039358
20241022,WB,Interest_Rate,Basis,0.0,-0.653946
20241022,WB,Credit,HY_Total,-0.803533,0.745571
20241022,WB,Credit,AGG_Credit,1.62506,-0.112575
20241022,WB,Credit,Agg_Risk_Free_Growth,-0.41051,0.0
20241022,WB,Credit,ILP_Update,0.0,0.0
20241022,WB,Fund_Basis_Fund_Mapping,,5.737962,-1.178656
20241022,WB,Passage_Of_Time,,-1.465184,1.514825
20241022,WB,Other_Inforce,,-1.229651,0.0
20241022,WB,New_Business,,0.086188,0.0
20241022,WB,Cross_Impact_True_up,,0.349907,-8e-06
20241022,DBIB,Equity,Delta,-4.388075,4.410128
20241022,DBIB,Equity,Gamma_Residual,0.235422,-0.047442
20241022,DBIB,Interest_Rate,Rho,6.340278,-6.167472
20241022,DBIB,Interest_Rate,Convexity_Residual,0.033421,0.000759
20241022,DBIB,Interest_Rate,Basis,0.0,0.023128
20241022,DBIB,Credit,HY_Total,-0.276522,0.237134
20241022,DBIB,Credit,AGG_Credit,0.188573,0.0
20241022,DBIB,Credit,Agg_Risk_Free_Growth,-0.060501,0.0
20241022,DBIB,Credit,ILP_Update,0.0,0.0
20241022,DBIB,Fund_Basis_Fund_Mapping,,1.084184,-0.545469
20241022,DBIB,Passage_Of_Time,,-0.135712,-0.12143
20241022,DBIB,Other_Inforce,,-1.307984,0.0
20241022,DBIB,New_Business,,-0.056302,0.0
20241022,DBIB,Cross_Impact_True_up,,0.194476,-3e-06
