VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20250519,WB,Equity,Delta,9.740887,-10.867929
20250519,WB,Equity,Gamma_Residual,1.133921,0.0
20250519,WB,Interest_Rate,Rho,33.109962,-33.022278
20250519,WB,Interest_Rate,Convexity_Residual,0.491966,-0.257847
20250519,WB,Interest_Rate,Basis,0.0,1.234273
20250519,WB,Credit,HY_Total,-0.273892,0.190832
20250519,WB,Credit,AGG_Credit,5.377097,-0.41049
20250519,WB,Credit,Agg_Risk_Free_Growth,-1.134437,0.0
20250519,WB,Credit,ILP_Update,0.0,0.0
20250519,WB,Fund_Basis_Fund_Mapping,,-1.480944,3.48441
20250519,WB,Passage_Of_Time,,-4.143205,4.143205
20250519,WB,Other_Inforce,,4.758283,0.0
20250519,WB,New_Business,,0.0,0.0
20250519,WB,Cross_Impact_True_up,,0.147505,0.0
20250519,DBIB,Equity,Delta,2.075566,-2.425293
20250519,DBIB,Equity,Gamma_Residual,0.706909,0.0
20250519,DBIB,Interest_Rate,Rho,16.791316,-16.722433
20250519,DBIB,Interest_Rate,Convexity_Residual,0.065195,0.453566
20250519,DBIB,Interest_Rate,Basis,0.0,0.50296
20250519,DBIB,Credit,HY_Total,-0.099339,0.066724
20250519,DBIB,Credit,AGG_Credit,0.712382,0.0
20250519,DBIB,Credit,Agg_Risk_Free_Growth,-0.164753,0.0
20250519,DBIB,Credit,ILP_Update,0.0,0.0
20250519,DBIB,Fund_Basis_Fund_Mapping,,-0.723555,0.24268
20250519,DBIB,Passage_Of_Time,,-0.35386,0.35386
20250519,DBIB,Other_Inforce,,0.145236,0.0
20250519,DBIB,New_Business,,0.0,0.0
20250519,DBIB,Cross_Impact_True_up,,0.44675,0.0
