VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20250410,WB,Equity,Delta,-34.472846,37.604436
20250410,WB,Equity,Gamma_Residual,-0.720494,8.466238
20250410,WB,Interest_Rate,Rho,41.024034,-39.635244
20250410,WB,Interest_Rate,Convexity_Residual,-0.657626,0.600501
20250410,WB,Interest_Rate,Basis,0.0,4.094732
20250410,WB,Credit,HY_Total,-0.450127,2.172293
20250410,WB,Credit,AGG_Credit,-18.591724,1.408233
20250410,WB,Credit,Agg_Risk_Free_Growth,-0.458108,0.0
20250410,WB,Credit,ILP_Update,0.0,0.0
20250410,WB,Fund_Basis_Fund_Mapping,,-61.554417,6.925225
20250410,WB,Passage_Of_Time,,-1.494167,1.494167
20250410,WB,Other_Inforce,,-0.123146,0.0
20250410,WB,New_Business,,0.113418,0.0
20250410,WB,Cross_Impact_True_up,,-0.119099,-8.1e-05
20250410,DBIB,Equity,Delta,-23.751905,27.986448
20250410,DBIB,Equity,Gamma_Residual,-0.805193,4.30943
20250410,DBIB,Interest_Rate,Rho,17.055761,-17.992233
20250410,DBIB,Interest_Rate,Convexity_Residual,-0.757632,0.467133
20250410,DBIB,Interest_Rate,Basis,0.0,1.956926
20250410,DBIB,Credit,HY_Total,-0.169047,0.759215
20250410,DBIB,Credit,AGG_Credit,-3.007432,0.0
20250410,DBIB,Credit,Agg_Risk_Free_Growth,-0.068932,0.0
20250410,DBIB,Credit,ILP_Update,0.0,0.0
20250410,DBIB,Fund_Basis_Fund_Mapping,,-22.481037,4.306603
20250410,DBIB,Passage_Of_Time,,-0.086317,0.086317
20250410,DBIB,Other_Inforce,,0.463023,0.0
20250410,DBIB,New_Business,,-0.012316,0.0
20250410,DBIB,Cross_Impact_True_up,,-0.64227,-1.5e-05
