VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240904,WB,Equity,Delta,-21.561734,19.776316
20240904,WB,Equity,Gamma_Residual,0.464082,0.024769
20240904,WB,Interest_Rate,Rho,-65.080914,64.828671
20240904,WB,Interest_Rate,Convexity_Residual,-0.847431,1.187041
20240904,WB,Interest_Rate,Basis,0.0,-0.477822
20240904,WB,Credit,HY_Total,0.680362,-1.072531
20240904,WB,Credit,AGG_Credit,-1.087973,0.15662
20240904,WB,Credit,Agg_Risk_Free_Growth,-0.474485,0.0
20240904,WB,Credit,ILP_Update,0.0,0.0
20240904,WB,Fund_Basis_Fund_Mapping,,11.966688,1.625871
20240904,WB,Passage_Of_Time,,-1.550921,1.532837
20240904,WB,Other_Inforce,,-1.541706,0.0
20240904,WB,New_Business,,-0.013431,0.0
20240904,WB,Cross_Impact_True_up,,-0.402405,-2e-06
20240904,DBIB,Equity,Delta,-5.938327,5.65218
20240904,DBIB,Equity,Gamma_Residual,0.292947,0.014535
20240904,DBIB,Interest_Rate,Rho,-39.046616,38.695951
20240904,DBIB,Interest_Rate,Convexity_Residual,-0.437591,0.852038
20240904,DBIB,Interest_Rate,Basis,0.0,-0.384613
20240904,DBIB,Credit,HY_Total,0.207926,-0.361513
20240904,DBIB,Credit,AGG_Credit,0.052157,0.0
20240904,DBIB,Credit,Agg_Risk_Free_Growth,-0.06572,0.0
20240904,DBIB,Credit,ILP_Update,0.0,0.0
20240904,DBIB,Fund_Basis_Fund_Mapping,,3.512505,-0.37657
20240904,DBIB,Passage_Of_Time,,-0.243734,-0.069646
20240904,DBIB,Other_Inforce,,1.318499,0.0
20240904,DBIB,New_Business,,-0.235298,0.0
20240904,DBIB,Cross_Impact_True_up,,-0.223247,-7e-06
