VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20250227,WB,Equity,Delta,-59.6862,60.680211
20250227,WB,Equity,Gamma_Residual,-0.052977,0.0
20250227,WB,Interest_Rate,Rho,36.263686,-36.052501
20250227,WB,Interest_Rate,Convexity_Residual,-0.288125,0.2755
20250227,WB,Interest_Rate,Basis,0.0,0.927941
20250227,WB,Credit,HY_Total,-0.104945,0.143302
20250227,WB,Credit,AGG_Credit,2.505924,-0.216598
20250227,WB,Credit,Agg_Risk_Free_Growth,-0.365247,0.0
20250227,WB,Credit,ILP_Update,0.0,0.0
20250227,WB,Fund_Basis_Fund_Mapping,,-12.565591,6.084161
20250227,WB,Passage_Of_Time,,-1.523441,1.523441
20250227,WB,Other_Inforce,,-1.474397,0.0
20250227,WB,New_Business,,0.218943,0.0
20250227,WB,Cross_Impact_True_up,,0.575063,0.0
20250227,DBIB,Equity,Delta,-18.31297,18.556045
20250227,DBIB,Equity,Gamma_Residual,-0.058624,0.0
20250227,DBIB,Interest_Rate,Rho,20.823633,-20.296953
20250227,DBIB,Interest_Rate,Convexity_Residual,-0.251005,0.046233
20250227,DBIB,Interest_Rate,Basis,0.0,0.826689
20250227,DBIB,Credit,HY_Total,-0.03672,0.056242
20250227,DBIB,Credit,AGG_Credit,0.276045,0.0
20250227,DBIB,Credit,Agg_Risk_Free_Growth,-0.055446,0.0
20250227,DBIB,Credit,ILP_Update,0.0,0.0
20250227,DBIB,Fund_Basis_Fund_Mapping,,-5.30846,2.941354
20250227,DBIB,Passage_Of_Time,,-0.058036,0.058036
20250227,DBIB,Other_Inforce,,-0.417653,0.0
20250227,DBIB,New_Business,,-0.025795,0.0
20250227,DBIB,Cross_Impact_True_up,,-0.115006,0.0
