VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20241025,WB,Equity,Delta,-3.423736,5.968726
20241025,WB,Equity,Gamma_Residual,0.463412,0.177757
20241025,WB,Interest_Rate,Rho,28.738964,-28.82889
20241025,WB,Interest_Rate,Convexity_Residual,0.038439,-0.352648
20241025,WB,Interest_Rate,Basis,0.0,0.58933
20241025,WB,Credit,HY_Total,0.055144,0.229978
20241025,WB,Credit,AGG_Credit,0.454119,0.039514
20241025,WB,Credit,Agg_Risk_Free_Growth,-0.411871,0.0
20241025,WB,Credit,ILP_Update,0.0,0.0
20241025,WB,Fund_Basis_Fund_Mapping,,-2.638715,-3.526369
20241025,WB,Passage_Of_Time,,-1.48842,1.529471
20241025,WB,Other_Inforce,,-2.253636,0.0
20241025,WB,New_Business,,0.205527,0.0
20241025,WB,Cross_Impact_True_up,,0.523528,-8e-06
20241025,DBIB,Equity,Delta,-1.975088,2.396435
20241025,DBIB,Equity,Gamma_Residual,0.265103,0.096745
20241025,DBIB,Interest_Rate,Rho,17.323201,-17.370702
20241025,DBIB,Interest_Rate,Convexity_Residual,-0.072364,-0.284065
20241025,DBIB,Interest_Rate,Basis,0.0,0.264903
20241025,DBIB,Credit,HY_Total,0.019172,0.073609
20241025,DBIB,Credit,AGG_Credit,-0.026848,0.0
20241025,DBIB,Credit,Agg_Risk_Free_Growth,-0.058123,0.0
20241025,DBIB,Credit,ILP_Update,0.0,0.0
20241025,DBIB,Fund_Basis_Fund_Mapping,,-0.091735,-1.515801
20241025,DBIB,Passage_Of_Time,,-0.124035,-0.133879
20241025,DBIB,Other_Inforce,,0.616918,0.0
20241025,DBIB,New_Business,,-0.050165,0.0
20241025,DBIB,Cross_Impact_True_up,,-0.255857,-3e-06
