VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20250522,WB,Equity,Delta,-13.826622,13.470241
20250522,WB,Equity,Gamma_Residual,0.351063,0.0
20250522,WB,Interest_Rate,Rho,-23.00199,22.992957
20250522,WB,Interest_Rate,Convexity_Residual,-0.248114,0.07974
20250522,WB,Interest_Rate,Basis,0.0,-0.089991
20250522,WB,Credit,HY_Total,-0.283639,0.152943
20250522,WB,Credit,AGG_Credit,0.22547,-0.002698
20250522,WB,Credit,Agg_Risk_Free_Growth,-0.36415,0.0
20250522,WB,Credit,ILP_Update,0.0,0.0
20250522,WB,Fund_Basis_Fund_Mapping,,9.369231,-0.855443
20250522,WB,Passage_Of_Time,,-1.378249,1.378249
20250522,WB,Other_Inforce,,-1.699451,0.0
20250522,WB,New_Business,,0.176468,0.0
20250522,WB,Cross_Impact_True_up,,-0.347645,0.0
20250522,DBIB,Equity,Delta,-3.894407,4.101511
20250522,DBIB,Equity,Gamma_Residual,0.216496,0.0
20250522,DBIB,Interest_Rate,Rho,-12.602611,12.290806
20250522,DBIB,Interest_Rate,Convexity_Residual,-0.134127,0.641724
20250522,DBIB,Interest_Rate,Basis,0.0,-1.114981
20250522,DBIB,Credit,HY_Total,-0.104664,0.053482
20250522,DBIB,Credit,AGG_Credit,0.123606,0.0
20250522,DBIB,Credit,Agg_Risk_Free_Growth,-0.053011,0.0
20250522,DBIB,Credit,ILP_Update,0.0,0.0
20250522,DBIB,Fund_Basis_Fund_Mapping,,2.698045,-0.66348
20250522,DBIB,Passage_Of_Time,,-0.094498,0.094498
20250522,DBIB,Other_Inforce,,-0.269593,0.0
20250522,DBIB,New_Business,,-0.034054,0.0
20250522,DBIB,Cross_Impact_True_up,,-0.498184,0.0
