VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20250127,WB,Equity,Delta,-45.990751,45.084981
20250127,WB,Equity,Gamma_Residual,1.079982,0.0
20250127,WB,Interest_Rate,Rho,-62.315653,62.262139
20250127,WB,Interest_Rate,Convexity_Residual,-0.572106,0.54626
20250127,WB,Interest_Rate,Basis,0.0,-0.592164
20250127,WB,Credit,HY_Total,0.137879,0.248262
20250127,WB,Credit,AGG_Credit,-0.118685,0.112664
20250127,WB,Credit,Agg_Risk_Free_Growth,-1.038982,0.0
20250127,WB,Credit,ILP_Update,0.0,0.0
20250127,WB,Fund_Basis_Fund_Mapping,,-12.473934,8.117874
20250127,WB,Passage_Of_Time,,-4.299274,4.531031
20250127,WB,Other_Inforce,,4.310698,0.0
20250127,WB,New_Business,,0.005382,0.0
20250127,WB,Cross_Impact_True_up,,-1.395647,0.0
20250127,DBIB,Equity,Delta,-13.623944,13.367004
20250127,DBIB,Equity,Gamma_Residual,0.555403,0.0
20250127,DBIB,Interest_Rate,Rho,-36.134071,35.685357
20250127,DBIB,Interest_Rate,Convexity_Residual,-0.791556,0.354599
20250127,DBIB,Interest_Rate,Basis,0.0,-0.379299
20250127,DBIB,Credit,HY_Total,0.045569,0.097676
20250127,DBIB,Credit,AGG_Credit,0.217789,0.0
20250127,DBIB,Credit,Agg_Risk_Free_Growth,-0.160745,0.0
20250127,DBIB,Credit,ILP_Update,0.0,0.0
20250127,DBIB,Fund_Basis_Fund_Mapping,,-5.718794,3.985706
20250127,DBIB,Passage_Of_Time,,-0.039734,-0.587826
20250127,DBIB,Other_Inforce,,-0.182172,0.0
20250127,DBIB,New_Business,,-7.5e-05,0.0
20250127,DBIB,Cross_Impact_True_up,,-0.657211,0.0
