VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20250409,WB,Equity,Delta,260.413236,-273.533324
20250409,WB,Equity,Gamma_Residual,-10.984794,-11.619843
20250409,WB,Interest_Rate,Rho,75.464185,-74.347285
20250409,WB,Interest_Rate,Convexity_Residual,-0.821706,0.331051
20250409,WB,Interest_Rate,Basis,0.0,-2.824227
20250409,WB,Credit,HY_Total,1.616108,-2.855848
20250409,WB,Credit,AGG_Credit,23.46945,-1.875304
20250409,WB,Credit,Agg_Risk_Free_Growth,-0.451856,0.0
20250409,WB,Credit,ILP_Update,0.0,0.0
20250409,WB,Fund_Basis_Fund_Mapping,,58.447785,-10.022752
20250409,WB,Passage_Of_Time,,-1.537628,1.537628
20250409,WB,Other_Inforce,,0.290378,0.0
20250409,WB,New_Business,,0.157689,0.0
20250409,WB,Cross_Impact_True_up,,-3.224211,-0.000568
20250409,DBIB,Equity,Delta,120.570737,-129.190757
20250409,DBIB,Equity,Gamma_Residual,-10.099518,-3.924001
20250409,DBIB,Interest_Rate,Rho,45.648223,-46.016622
20250409,DBIB,Interest_Rate,Convexity_Residual,-0.438381,-0.060835
20250409,DBIB,Interest_Rate,Basis,0.0,-1.14769
20250409,DBIB,Credit,HY_Total,0.629147,-0.998041
20250409,DBIB,Credit,AGG_Credit,3.421821,0.0
20250409,DBIB,Credit,Agg_Risk_Free_Growth,-0.076047,0.0
20250409,DBIB,Credit,ILP_Update,0.0,0.0
20250409,DBIB,Fund_Basis_Fund_Mapping,,26.935689,-8.048957
20250409,DBIB,Passage_Of_Time,,-0.06942,0.06942
20250409,DBIB,Other_Inforce,,-0.736839,0.0
20250409,DBIB,New_Business,,-0.035069,0.0
20250409,DBIB,Cross_Impact_True_up,,-1.484212,-0.000312
