VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20241113,WB,Equity,Delta,-10.60653,10.561658
20241113,WB,Equity,Gamma_Residual,0.468027,-0.062433
20241113,WB,Interest_Rate,Rho,39.43893,-38.874513
20241113,WB,Interest_Rate,Convexity_Residual,-0.350375,0.235722
20241113,WB,Interest_Rate,Basis,0.0,1.26593
20241113,WB,Credit,HY_Total,-0.056566,-0.084517
20241113,WB,Credit,AGG_Credit,1.24792,-0.031166
20241113,WB,Credit,Agg_Risk_Free_Growth,-0.380208,0.0
20241113,WB,Credit,ILP_Update,0.0,0.0
20241113,WB,Fund_Basis_Fund_Mapping,,-4.025636,2.245886
20241113,WB,Passage_Of_Time,,-1.418982,1.484074
20241113,WB,Other_Inforce,,-0.648188,0.0
20241113,WB,New_Business,,0.300368,0.0
20241113,WB,Cross_Impact_True_up,,-0.186918,4e-06
20241113,DBIB,Equity,Delta,-3.356386,3.402273
20241113,DBIB,Equity,Gamma_Residual,0.259352,-0.032914
20241113,DBIB,Interest_Rate,Rho,20.764604,-20.897452
20241113,DBIB,Interest_Rate,Convexity_Residual,-0.476145,0.166605
20241113,DBIB,Interest_Rate,Basis,0.0,0.710052
20241113,DBIB,Credit,HY_Total,-0.019094,-0.026697
20241113,DBIB,Credit,AGG_Credit,0.124506,0.0
20241113,DBIB,Credit,Agg_Risk_Free_Growth,-0.053308,0.0
20241113,DBIB,Credit,ILP_Update,0.0,0.0
20241113,DBIB,Fund_Basis_Fund_Mapping,,-0.537026,0.5687
20241113,DBIB,Passage_Of_Time,,-0.083124,-0.152658
20241113,DBIB,Other_Inforce,,-0.329058,0.0
20241113,DBIB,New_Business,,-0.000703,0.0
20241113,DBIB,Cross_Impact_True_up,,-0.869887,2e-06
