VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20250213,WB,Equity,Delta,51.089698,-50.513543
20250213,WB,Equity,Gamma_Residual,0.002955,0.0
20250213,WB,Interest_Rate,Rho,-71.651305,71.804353
20250213,WB,Interest_Rate,Convexity_Residual,-0.234914,0.038188
20250213,WB,Interest_Rate,Basis,0.0,12.051833
20250213,WB,Credit,HY_Total,0.902386,-1.020723
20250213,WB,Credit,AGG_Credit,-0.356113,0.190382
20250213,WB,Credit,Agg_Risk_Free_Growth,-0.342716,0.0
20250213,WB,Credit,ILP_Update,0.0,0.0
20250213,WB,Fund_Basis_Fund_Mapping,,-3.807054,1.41404
20250213,WB,Passage_Of_Time,,-1.461127,1.532221
20250213,WB,Other_Inforce,,-1.386718,0.0
20250213,WB,New_Business,,0.083729,0.0
20250213,WB,Cross_Impact_True_up,,0.08239,0.0
20250213,DBIB,Equity,Delta,14.612907,-14.602888
20250213,DBIB,Equity,Gamma_Residual,0.033676,0.0
20250213,DBIB,Interest_Rate,Rho,-42.18328,42.920816
20250213,DBIB,Interest_Rate,Convexity_Residual,-0.907928,0.295056
20250213,DBIB,Interest_Rate,Basis,0.0,5.149285
20250213,DBIB,Credit,HY_Total,0.30936,-0.403234
20250213,DBIB,Credit,AGG_Credit,0.208608,0.0
20250213,DBIB,Credit,Agg_Risk_Free_Growth,-0.052555,0.0
20250213,DBIB,Credit,ILP_Update,0.0,0.0
20250213,DBIB,Fund_Basis_Fund_Mapping,,0.348349,-0.523168
20250213,DBIB,Passage_Of_Time,,-0.040066,-0.171188
20250213,DBIB,Other_Inforce,,-0.262409,0.0
20250213,DBIB,New_Business,,-0.047985,0.0
20250213,DBIB,Cross_Impact_True_up,,0.360257,0.0
