VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240925,WB,Equity,Delta,-12.660869,13.190585
20240925,WB,Equity,Gamma_Residual,0.462588,-0.064225
20240925,WB,Interest_Rate,Rho,46.387853,-46.526865
20240925,WB,Interest_Rate,Convexity_Residual,-0.103349,-0.058055
20240925,WB,Interest_Rate,Basis,0.0,0.686504
20240925,WB,Credit,HY_Total,-0.236963,0.315419
20240925,WB,Credit,AGG_Credit,-1.969791,0.151957
20240925,WB,Credit,Agg_Risk_Free_Growth,-0.440916,0.0
20240925,WB,Credit,ILP_Update,0.0,0.0
20240925,WB,Fund_Basis_Fund_Mapping,,-7.131198,-3.554521
20240925,WB,Passage_Of_Time,,-1.575835,1.572911
20240925,WB,Other_Inforce,,-0.175084,0.0
20240925,WB,New_Business,,0.142286,0.0
20240925,WB,Cross_Impact_True_up,,0.947194,-9e-06
20240925,DBIB,Equity,Delta,-4.82677,4.800338
20240925,DBIB,Equity,Gamma_Residual,0.248709,-0.037655
20240925,DBIB,Interest_Rate,Rho,27.808283,-27.715894
20240925,DBIB,Interest_Rate,Convexity_Residual,-0.079481,-0.072114
20240925,DBIB,Interest_Rate,Basis,0.0,0.039728
20240925,DBIB,Credit,HY_Total,-0.072681,0.100421
20240925,DBIB,Credit,AGG_Credit,-0.394485,0.0
20240925,DBIB,Credit,Agg_Risk_Free_Growth,-0.063757,0.0
20240925,DBIB,Credit,ILP_Update,0.0,0.0
20240925,DBIB,Fund_Basis_Fund_Mapping,,-1.829474,-0.266385
20240925,DBIB,Passage_Of_Time,,-0.167678,-0.12713
20240925,DBIB,Other_Inforce,,-0.190401,0.0
20240925,DBIB,New_Business,,-0.055427,0.0
20240925,DBIB,Cross_Impact_True_up,,-0.327834,-5e-06
