VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20241101,WB,Equity,Delta,14.412717,-12.775627
20241101,WB,Equity,Gamma_Residual,0.457952,-0.437926
20241101,WB,Interest_Rate,Rho,72.993973,-72.588596
20241101,WB,Interest_Rate,Convexity_Residual,-0.787024,0.254173
20241101,WB,Interest_Rate,Basis,0.0,1.191189
20241101,WB,Credit,HY_Total,0.202125,-0.094909
20241101,WB,Credit,AGG_Credit,0.233988,0.114796
20241101,WB,Credit,Agg_Risk_Free_Growth,-0.405687,0.0
20241101,WB,Credit,ILP_Update,0.0,0.0
20241101,WB,Fund_Basis_Fund_Mapping,,2.147855,-1.941827
20241101,WB,Passage_Of_Time,,-1.538287,1.569134
20241101,WB,Other_Inforce,,-4.818983,0.0
20241101,WB,New_Business,,0.344806,0.0
20241101,WB,Cross_Impact_True_up,,0.063729,-9e-06
20241101,DBIB,Equity,Delta,4.299088,-3.817839
20241101,DBIB,Equity,Gamma_Residual,0.275979,-0.245497
20241101,DBIB,Interest_Rate,Rho,43.62938,-43.037181
20241101,DBIB,Interest_Rate,Convexity_Residual,-0.779072,-0.019295
20241101,DBIB,Interest_Rate,Basis,0.0,0.818371
20241101,DBIB,Credit,HY_Total,0.068639,-0.029638
20241101,DBIB,Credit,AGG_Credit,-0.160811,0.0
20241101,DBIB,Credit,Agg_Risk_Free_Growth,-0.061293,0.0
20241101,DBIB,Credit,ILP_Update,0.0,0.0
20241101,DBIB,Fund_Basis_Fund_Mapping,,0.897354,-0.695854
20241101,DBIB,Passage_Of_Time,,-0.126259,-0.127816
20241101,DBIB,Other_Inforce,,2.563068,0.0
20241101,DBIB,New_Business,,-0.040878,0.0
20241101,DBIB,Cross_Impact_True_up,,-0.305036,-2e-06
