VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20250403,WB,Equity,Delta,-173.719423,175.544626
20250403,WB,Equity,Gamma_Residual,-4.848959,0.0
20250403,WB,Interest_Rate,Rho,-66.397585,67.166003
20250403,WB,Interest_Rate,Convexity_Residual,-1.310587,0.971027
20250403,WB,Interest_Rate,Basis,0.0,2.697631
20250403,WB,Credit,HY_Total,-4.59001,4.379952
20250403,WB,Credit,AGG_Credit,-6.618622,0.656588
20250403,WB,Credit,Agg_Risk_Free_Growth,-0.389083,0.0
20250403,WB,Credit,ILP_Update,0.0,0.0
20250403,WB,Fund_Basis_Fund_Mapping,,-26.235408,2.087834
20250403,WB,Passage_Of_Time,,-1.46219,1.46219
20250403,WB,Other_Inforce,,-1.185447,0.0
20250403,WB,New_Business,,0.053076,0.0
20250403,WB,Cross_Impact_True_up,,-1.398835,0.0
20250403,DBIB,Equity,Delta,-63.794081,65.168705
20250403,DBIB,Equity,Gamma_Residual,-3.567315,0.0
20250403,DBIB,Interest_Rate,Rho,-43.494924,44.480658
20250403,DBIB,Interest_Rate,Convexity_Residual,-0.66246,0.766754
20250403,DBIB,Interest_Rate,Basis,0.0,1.559128
20250403,DBIB,Credit,HY_Total,-1.754653,1.530756
20250403,DBIB,Credit,AGG_Credit,-0.802145,0.0
20250403,DBIB,Credit,Agg_Risk_Free_Growth,-0.061354,0.0
20250403,DBIB,Credit,ILP_Update,0.0,0.0
20250403,DBIB,Fund_Basis_Fund_Mapping,,-10.79801,1.721597
20250403,DBIB,Passage_Of_Time,,-0.122318,0.122318
20250403,DBIB,Other_Inforce,,0.563354,0.0
20250403,DBIB,New_Business,,-0.002184,0.0
20250403,DBIB,Cross_Impact_True_up,,-1.635763,0.0
