VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240612,DBIB,Equity,Delta,15.6,-15.6
20240612,DBIB,Equity,Gamma_Residual,0.2,-0.1
20240612,DBIB,Interest_Rate,Rho,-47.2,47.0
20240612,DBIB,Interest_Rate,Convexity_Residual,-0.8,0.8
20240612,DBIB,Interest_Rate,Basis,0.0,0.5
20240612,DBIB,Credit,HY_Total,0.7,-0.8
20240612,DBIB,Credit,AGG_Credit,-0.5,0.0
20240612,DBIB,Credit,Agg_Risk_Free_Growth,-0.1,0.0
20240612,DBIB,Credit,ILP_Update,0.0,0.0
20240612,DBIB,Fund_Basis_Fund_Mapping,,-0.4,-1.0
20240612,DBIB,Passage_Of_Time,,-0.1,-0.1
20240612,DBIB,Other_Inforce,,-1.0,0.0
20240612,DBIB,New_Business,,-0.0,0.0
20240612,DBIB,Cross_Impact_True_up,,0.6,0.0
