VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20241226,WB,Equity,Delta,3.458018,-3.547341
20241226,WB,Equity,Gamma_Residual,0.930957,0.0
20241226,WB,Interest_Rate,Rho,-1.593438,1.429682
20241226,WB,Interest_Rate,Convexity_Residual,0.144881,-0.060889
20241226,WB,Interest_Rate,Basis,0.0,4.502564
20241226,WB,Credit,HY_Total,0.335859,-0.192416
20241226,WB,Credit,AGG_Credit,1.842411,-0.044116
20241226,WB,Credit,Agg_Risk_Free_Growth,-0.720957,0.0
20241226,WB,Credit,ILP_Update,0.0,0.0
20241226,WB,Fund_Basis_Fund_Mapping,,-2.717115,0.886611
20241226,WB,Passage_Of_Time,,-2.847109,2.983916
20241226,WB,Other_Inforce,,2.956913,0.0
20241226,WB,New_Business,,0.00954,0.0
20241226,WB,Cross_Impact_True_up,,0.129969,0.0
20241226,DBIB,Equity,Delta,1.297478,-1.18913
20241226,DBIB,Equity,Gamma_Residual,0.549192,0.0
20241226,DBIB,Interest_Rate,Rho,-1.37873,1.248191
20241226,DBIB,Interest_Rate,Convexity_Residual,0.009276,-0.077214
20241226,DBIB,Interest_Rate,Basis,0.0,2.586221
20241226,DBIB,Credit,HY_Total,0.116137,-0.076611
20241226,DBIB,Credit,AGG_Credit,0.283394,0.0
20241226,DBIB,Credit,Agg_Risk_Free_Growth,-0.111912,0.0
20241226,DBIB,Credit,ILP_Update,0.0,0.0
20241226,DBIB,Fund_Basis_Fund_Mapping,,-1.750749,0.489136
20241226,DBIB,Passage_Of_Time,,0.050823,-0.489132
20241226,DBIB,Other_Inforce,,-0.253895,0.0
20241226,DBIB,New_Business,,0.0,0.0
20241226,DBIB,Cross_Impact_True_up,,-0.321218,0.0
