VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20250203,WB,Equity,Delta,-49.724204,49.32356
20250203,WB,Equity,Gamma_Residual,1.204185,0.0
20250203,WB,Interest_Rate,Rho,-31.976652,31.581856
20250203,WB,Interest_Rate,Convexity_Residual,-0.005056,0.079233
20250203,WB,Interest_Rate,Basis,0.0,-2.722966
20250203,WB,Credit,HY_Total,-1.06754,0.821252
20250203,WB,Credit,AGG_Credit,-1.749265,0.169008
20250203,WB,Credit,Agg_Risk_Free_Growth,-1.036433,0.0
20250203,WB,Credit,ILP_Update,0.0,0.0
20250203,WB,Fund_Basis_Fund_Mapping,,14.404679,1.497607
20250203,WB,Passage_Of_Time,,-4.720278,4.923033
20250203,WB,Other_Inforce,,3.498348,0.0
20250203,WB,New_Business,,0.0,0.0
20250203,WB,Cross_Impact_True_up,,-0.384051,0.0
20250203,DBIB,Equity,Delta,-14.676075,14.788065
20250203,DBIB,Equity,Gamma_Residual,0.6439,0.0
20250203,DBIB,Interest_Rate,Rho,-16.32116,16.587344
20250203,DBIB,Interest_Rate,Convexity_Residual,-0.242132,-0.023222
20250203,DBIB,Interest_Rate,Basis,0.0,-1.265123
20250203,DBIB,Credit,HY_Total,-0.370395,0.323197
20250203,DBIB,Credit,AGG_Credit,-0.209736,0.0
20250203,DBIB,Credit,Agg_Risk_Free_Growth,-0.158087,0.0
20250203,DBIB,Credit,ILP_Update,0.0,0.0
20250203,DBIB,Fund_Basis_Fund_Mapping,,4.628189,-0.172724
20250203,DBIB,Passage_Of_Time,,-0.133263,-0.510562
20250203,DBIB,Other_Inforce,,-0.057774,0.0
20250203,DBIB,New_Business,,0.000854,0.0
20250203,DBIB,Cross_Impact_True_up,,0.366256,0.0
