VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20250219,WB,Equity,Delta,-7.650532,8.725765
20250219,WB,Equity,Gamma_Residual,0.474094,0.0
20250219,WB,Interest_Rate,Rho,1.240377,-1.20695
20250219,WB,Interest_Rate,Convexity_Residual,-0.144129,0.064942
20250219,WB,Interest_Rate,Basis,0.0,-0.964381
20250219,WB,Credit,HY_Total,-0.273699,0.34714
20250219,WB,Credit,AGG_Credit,2.184625,-0.163548
20250219,WB,Credit,Agg_Risk_Free_Growth,-0.344734,0.0
20250219,WB,Credit,ILP_Update,0.0,0.0
20250219,WB,Fund_Basis_Fund_Mapping,,-1.067346,-0.228218
20250219,WB,Passage_Of_Time,,-1.449307,1.449307
20250219,WB,Other_Inforce,,-4.620866,0.0
20250219,WB,New_Business,,0.246008,0.0
20250219,WB,Cross_Impact_True_up,,-0.607753,0.0
20250219,DBIB,Equity,Delta,-2.610818,2.673063
20250219,DBIB,Equity,Gamma_Residual,0.281087,0.0
20250219,DBIB,Interest_Rate,Rho,-0.053371,-0.223035
20250219,DBIB,Interest_Rate,Convexity_Residual,-0.052208,-0.147166
20250219,DBIB,Interest_Rate,Basis,0.0,-0.227343
20250219,DBIB,Credit,HY_Total,-0.094504,0.136698
20250219,DBIB,Credit,AGG_Credit,0.339508,0.0
20250219,DBIB,Credit,Agg_Risk_Free_Growth,-0.052816,0.0
20250219,DBIB,Credit,ILP_Update,0.0,0.0
20250219,DBIB,Fund_Basis_Fund_Mapping,,0.667339,0.307222
20250219,DBIB,Passage_Of_Time,,-0.060419,0.060419
20250219,DBIB,Other_Inforce,,-1.272559,0.0
20250219,DBIB,New_Business,,-0.081827,0.0
20250219,DBIB,Cross_Impact_True_up,,0.035827,0.0
