VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20250108,WB,Equity,Delta,-3.841066,3.088158
20250108,WB,Equity,Gamma_Residual,0.440506,0.0
20250108,WB,Interest_Rate,Rho,12.976914,-13.104513
20250108,WB,Interest_Rate,Convexity_Residual,0.004969,0.046543
20250108,WB,Interest_Rate,Basis,0.0,-1.080555
20250108,WB,Credit,HY_Total,-0.627881,0.658579
20250108,WB,Credit,AGG_Credit,4.857015,-0.36112
20250108,WB,Credit,Agg_Risk_Free_Growth,-0.35369,0.0
20250108,WB,Credit,ILP_Update,0.0,0.0
20250108,WB,Fund_Basis_Fund_Mapping,,0.074666,1.850738
20250108,WB,Passage_Of_Time,,-1.390724,1.458578
20250108,WB,Other_Inforce,,-3.384588,0.0
20250108,WB,New_Business,,0.34384,0.0
20250108,WB,Cross_Impact_True_up,,-0.259406,0.0
20250108,DBIB,Equity,Delta,-0.611456,0.517845
20250108,DBIB,Equity,Gamma_Residual,0.268345,0.0
20250108,DBIB,Interest_Rate,Rho,5.983279,-6.343184
20250108,DBIB,Interest_Rate,Convexity_Residual,-0.05551,0.025226
20250108,DBIB,Interest_Rate,Basis,0.0,-0.710773
20250108,DBIB,Credit,HY_Total,-0.218303,0.259644
20250108,DBIB,Credit,AGG_Credit,0.718776,0.0
20250108,DBIB,Credit,Agg_Risk_Free_Growth,-0.056791,0.0
20250108,DBIB,Credit,ILP_Update,0.0,0.0
20250108,DBIB,Fund_Basis_Fund_Mapping,,0.517554,0.295074
20250108,DBIB,Passage_Of_Time,,0.004354,-0.214579
20250108,DBIB,Other_Inforce,,-0.568091,0.0
20250108,DBIB,New_Business,,-0.031518,0.0
20250108,DBIB,Cross_Impact_True_up,,0.444177,0.0
