VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240819,WB,Equity,Delta,44.316581,-46.205711
20240819,WB,Equity,Gamma_Residual,0.41966,-0.200925
20240819,WB,Interest_Rate,Rho,-29.758512,29.832826
20240819,WB,Interest_Rate,Convexity_Residual,0.047657,0.143901
20240819,WB,Interest_Rate,Basis,0.0,-0.92268
20240819,WB,Credit,HY_Total,0.998522,-1.051164
20240819,WB,Credit,AGG_Credit,0.16185,0.019503
20240819,WB,Credit,Agg_Risk_Free_Growth,-1.432202,0.0
20240819,WB,Credit,ILP_Update,0.0,0.0
20240819,WB,Fund_Basis_Fund_Mapping,,2.053618,-2.487418
20240819,WB,Passage_Of_Time,,-2.059269,2.033626
20240819,WB,Other_Inforce,,3.28142,0.0
20240819,WB,New_Business,,0.001462,0.0
20240819,WB,Cross_Impact_True_up,,-0.198342,-3e-05
20240819,DBIB,Equity,Delta,13.387738,-13.905547
20240819,DBIB,Equity,Gamma_Residual,0.15153,-0.117137
20240819,DBIB,Interest_Rate,Rho,-17.400646,17.273513
20240819,DBIB,Interest_Rate,Convexity_Residual,-0.025614,0.130237
20240819,DBIB,Interest_Rate,Basis,0.0,-0.200704
20240819,DBIB,Credit,HY_Total,0.303184,-0.354303
20240819,DBIB,Credit,AGG_Credit,0.076068,0.0
20240819,DBIB,Credit,Agg_Risk_Free_Growth,-0.203833,0.0
20240819,DBIB,Credit,ILP_Update,0.0,0.0
20240819,DBIB,Fund_Basis_Fund_Mapping,,-0.026437,-0.945566
20240819,DBIB,Passage_Of_Time,,-0.860799,-0.093957
20240819,DBIB,Other_Inforce,,0.581378,0.0
20240819,DBIB,New_Business,,0.0,0.0
20240819,DBIB,Cross_Impact_True_up,,0.443305,-3.9e-05
