VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240411,DBIB,Equity,Delta,4.7,-5.1
20240411,DBIB,Equity,Gamma_Residual,0.3,-0.1
20240411,DBIB,Interest_Rate,Rho,11.7,-11.7
20240411,DBIB,Interest_Rate,Convexity_Residual,-0.1,0.1
20240411,DBIB,Interest_Rate,Basis,0.0,1.0
20240411,DBIB,Credit,HY_Total,-0.4,0.2
20240411,DBIB,Credit,AGG_Credit,0.1,0.0
20240411,DBIB,Credit,Agg_Risk_Free_Growth,-0.1,0.0
20240411,DBIB,Credit,ILP_Update,0.0,0.0
20240411,DBIB,Fund_Basis_Fund_Mapping,,3.4,-2.7
20240411,DBIB,Passage_Of_Time,,-0.2,-0.1
20240411,DBIB,Other_Inforce,,0.8,0.0
20240411,DBIB,New_Business,,0.0,0.0
20240411,DBIB,Cross_Impact_True_up,,-0.3,0.0
