VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20250318,WB,Equity,Delta,-26.421627,27.53808
20250318,WB,Equity,Gamma_Residual,0.257107,0.0
20250318,WB,Interest_Rate,Rho,-17.427403,17.442913
20250318,WB,Interest_Rate,Convexity_Residual,-0.069308,0.107515
20250318,WB,Interest_Rate,Basis,0.0,0.205112
20250318,WB,Credit,HY_Total,-0.223108,0.377165
20250318,WB,Credit,AGG_Credit,-0.970939,0.121243
20250318,WB,Credit,Agg_Risk_Free_Growth,-0.375216,0.0
20250318,WB,Credit,ILP_Update,0.0,0.0
20250318,WB,Fund_Basis_Fund_Mapping,,-9.481072,-0.052312
20250318,WB,Passage_Of_Time,,-1.45197,1.45197
20250318,WB,Other_Inforce,,-2.93609,0.0
20250318,WB,New_Business,,0.177759,0.0
20250318,WB,Cross_Impact_True_up,,0.575501,0.0
20250318,DBIB,Equity,Delta,-9.568687,9.8667
20250318,DBIB,Equity,Gamma_Residual,0.144496,0.0
20250318,DBIB,Interest_Rate,Rho,-10.267366,10.175079
20250318,DBIB,Interest_Rate,Convexity_Residual,-0.098435,0.061292
20250318,DBIB,Interest_Rate,Basis,0.0,0.156663
20250318,DBIB,Credit,HY_Total,-0.078507,0.131845
20250318,DBIB,Credit,AGG_Credit,-0.096146,0.0
20250318,DBIB,Credit,Agg_Risk_Free_Growth,-0.060019,0.0
20250318,DBIB,Credit,ILP_Update,0.0,0.0
20250318,DBIB,Fund_Basis_Fund_Mapping,,-4.095044,1.572931
20250318,DBIB,Passage_Of_Time,,-0.126483,0.126483
20250318,DBIB,Other_Inforce,,0.047827,0.0
20250318,DBIB,New_Business,,-0.180134,0.0
20250318,DBIB,Cross_Impact_True_up,,0.357343,0.0
