VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240530,DBIB,Equity,Delta,-0.9,0.8
20240530,DBIB,Equity,Gamma_Residual,0.4,0.0
20240530,DBIB,Interest_Rate,Rho,-30.6,30.9
20240530,DBIB,Interest_Rate,Convexity_Residual,-0.5,0.4
20240530,DBIB,Interest_Rate,Basis,0.0,0.4
20240530,DBIB,Credit,HY_Total,0.0,-0.2
20240530,DBIB,Credit,AGG_Credit,0.2,0.0
20240530,DBIB,Credit,Agg_Risk_Free_Growth,-0.1,0.0
20240530,DBIB,Credit,ILP_Update,0.0,0.0
20240530,DBIB,Fund_Basis_Fund_Mapping,,-3.3,1.6
20240530,DBIB,Passage_Of_Time,,-0.2,-0.1
20240530,DBIB,Other_Inforce,,-0.3,0.0
20240530,DBIB,New_Business,,-0.5,0.0
20240530,DBIB,Cross_Impact_True_up,,0.3,0.0
