VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240726,DBIB,Equity,Delta,15.7,-15.4
20240726,DBIB,Equity,Gamma_Residual,0.1,-0.3
20240726,DBIB,Interest_Rate,Rho,-25.0,25.0
20240726,DBIB,Interest_Rate,Convexity_Residual,-0.2,0.2
20240726,DBIB,Interest_Rate,Basis,0.0,0.2
20240726,DBIB,Credit,HY_Total,0.2,-0.2
20240726,DBIB,Credit,AGG_Credit,0.3,0.0
20240726,DBIB,Credit,Agg_Risk_Free_Growth,-0.1,0.0
20240726,DBIB,Credit,ILP_Update,0.0,0.0
20240726,DBIB,Fund_Basis_Fund_Mapping,,3.3,0.0
20240726,DBIB,Passage_Of_Time,,-0.1,-0.2
20240726,DBIB,Other_Inforce,,0.0,0.0
20240726,DBIB,New_Business,,-0.1,0.0
20240726,DBIB,Cross_Impact_True_up,,0.5,0.0
