VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240828,WB,Equity,Delta,-19.835309,20.810135
20240828,WB,Equity,Gamma_Residual,0.425142,0.442164
20240828,WB,Interest_Rate,Rho,6.321488,-6.418292
20240828,WB,Interest_Rate,Convexity_Residual,0.207091,0.080838
20240828,WB,Interest_Rate,Basis,0.0,0.28444
20240828,WB,Credit,HY_Total,-0.136981,0.264474
20240828,WB,Credit,AGG_Credit,-1.14182,0.110151
20240828,WB,Credit,Agg_Risk_Free_Growth,-0.46928,0.0
20240828,WB,Credit,ILP_Update,0.0,0.0
20240828,WB,Fund_Basis_Fund_Mapping,,-10.067469,4.694654
20240828,WB,Passage_Of_Time,,-1.476371,1.474142
20240828,WB,Other_Inforce,,-0.385588,0.0
20240828,WB,New_Business,,0.039133,0.0
20240828,WB,Cross_Impact_True_up,,-0.639539,-6e-06
20240828,DBIB,Equity,Delta,-6.365438,6.5122
20240828,DBIB,Equity,Gamma_Residual,0.212421,0.256538
20240828,DBIB,Interest_Rate,Rho,4.062848,-4.342155
20240828,DBIB,Interest_Rate,Convexity_Residual,0.104297,0.043945
20240828,DBIB,Interest_Rate,Basis,0.0,-0.081719
20240828,DBIB,Credit,HY_Total,-0.04249,0.088724
20240828,DBIB,Credit,AGG_Credit,-0.175225,0.0
20240828,DBIB,Credit,Agg_Risk_Free_Growth,-0.066326,0.0
20240828,DBIB,Credit,ILP_Update,0.0,0.0
20240828,DBIB,Fund_Basis_Fund_Mapping,,-2.239144,1.881903
20240828,DBIB,Passage_Of_Time,,-0.241192,-0.072008
20240828,DBIB,Other_Inforce,,-0.505728,0.0
20240828,DBIB,New_Business,,-0.017086,0.0
20240828,DBIB,Cross_Impact_True_up,,-0.188459,-8e-06
