VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240410,DBIB,Equity,Delta,-17.2,17.4
20240410,DBIB,Equity,Gamma_Residual,0.2,0.1
20240410,DBIB,Interest_Rate,Rho,83.0,-82.4
20240410,DBIB,Interest_Rate,Convexity_Residual,-1.6,0.0
20240410,DBIB,Interest_Rate,Basis,0.0,-1.1
20240410,DBIB,Credit,HY_Total,-0.6,1.0
20240410,DBIB,Credit,AGG_Credit,-0.5,0.0
20240410,DBIB,Credit,Agg_Risk_Free_Growth,-0.1,0.0
20240410,DBIB,Credit,ILP_Update,0.0,0.0
20240410,DBIB,Fund_Basis_Fund_Mapping,,-0.4,0.1
20240410,DBIB,Passage_Of_Time,,-0.2,-0.1
20240410,DBIB,Other_Inforce,,-0.1,0.0
20240410,DBIB,New_Business,,-0.0,0.0
20240410,DBIB,Cross_Impact_True_up,,0.2,-0.0
