VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20241203,WB,Equity,Delta,10.772831,-9.83563
20241203,WB,Equity,Gamma_Residual,0.464835,0.0
20241203,WB,Interest_Rate,Rho,22.658749,-22.168987
20241203,WB,Interest_Rate,Convexity_Residual,-0.800612,0.75685
20241203,WB,Interest_Rate,Basis,0.0,-8.628274
20241203,WB,Credit,HY_Total,0.155831,-0.261714
20241203,WB,Credit,AGG_Credit,-2.128028,0.190645
20241203,WB,Credit,Agg_Risk_Free_Growth,-0.384362,0.0
20241203,WB,Credit,ILP_Update,0.0,0.0
20241203,WB,Fund_Basis_Fund_Mapping,,-1.582948,-1.737575
20241203,WB,Passage_Of_Time,,-1.435128,1.475643
20241203,WB,Other_Inforce,,-2.120742,0.0
20241203,WB,New_Business,,0.167732,0.0
20241203,WB,Cross_Impact_True_up,,-0.325172,0.0
20241203,DBIB,Equity,Delta,2.01064,-2.132041
20241203,DBIB,Equity,Gamma_Residual,0.250986,0.0
20241203,DBIB,Interest_Rate,Rho,14.415019,-14.163615
20241203,DBIB,Interest_Rate,Convexity_Residual,-0.331565,0.330321
20241203,DBIB,Interest_Rate,Basis,0.0,-3.769636
20241203,DBIB,Credit,HY_Total,0.053383,-0.083045
20241203,DBIB,Credit,AGG_Credit,-0.355326,0.0
20241203,DBIB,Credit,Agg_Risk_Free_Growth,-0.054747,0.0
20241203,DBIB,Credit,ILP_Update,0.0,0.0
20241203,DBIB,Fund_Basis_Fund_Mapping,,-0.303581,-0.289163
20241203,DBIB,Passage_Of_Time,,-0.09962,-0.148818
20241203,DBIB,Other_Inforce,,2.626663,0.0
20241203,DBIB,New_Business,,-0.019053,0.0
20241203,DBIB,Cross_Impact_True_up,,0.899824,0.0
