VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20241115,WB,Equity,Delta,-48.745268,49.506626
20241115,WB,Equity,Gamma_Residual,0.188992,0.0
20241115,WB,Interest_Rate,Rho,13.704858,-13.435588
20241115,WB,Interest_Rate,Convexity_Residual,0.03717,-0.004219
20241115,WB,Interest_Rate,Basis,0.0,3.353591
20241115,WB,Credit,HY_Total,-0.953511,1.712368
20241115,WB,Credit,AGG_Credit,1.300252,-0.026097
20241115,WB,Credit,Agg_Risk_Free_Growth,-0.385536,0.0
20241115,WB,Credit,ILP_Update,0.0,0.0
20241115,WB,Fund_Basis_Fund_Mapping,,-5.348592,4.265045
20241115,WB,Passage_Of_Time,,-1.411478,1.469792
20241115,WB,Other_Inforce,,-1.76078,0.0
20241115,WB,New_Business,,0.298705,0.0
20241115,WB,Cross_Impact_True_up,,-0.062477,0.0
20241115,DBIB,Equity,Delta,-14.541657,14.778252
20241115,DBIB,Equity,Gamma_Residual,0.129351,0.0
20241115,DBIB,Interest_Rate,Rho,7.809241,-7.743089
20241115,DBIB,Interest_Rate,Convexity_Residual,-0.028103,0.009101
20241115,DBIB,Interest_Rate,Basis,0.0,1.302127
20241115,DBIB,Credit,HY_Total,-0.327262,0.544729
20241115,DBIB,Credit,AGG_Credit,0.15072,0.0
20241115,DBIB,Credit,Agg_Risk_Free_Growth,-0.057311,0.0
20241115,DBIB,Credit,ILP_Update,0.0,0.0
20241115,DBIB,Fund_Basis_Fund_Mapping,,-3.325616,2.350362
20241115,DBIB,Passage_Of_Time,,-0.084307,-0.153655
20241115,DBIB,Other_Inforce,,-0.22331,0.0
20241115,DBIB,New_Business,,-0.125974,0.0
20241115,DBIB,Cross_Impact_True_up,,-0.593208,0.0
