VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240719,DBIB,Equity,Delta,-10.8,11.2
20240719,DBIB,Equity,Gamma_Residual,0.3,0.1
20240719,DBIB,Interest_Rate,Rho,24.3,-24.3
20240719,DBIB,Interest_Rate,Convexity_Residual,-0.1,0.0
20240719,DBIB,Interest_Rate,Basis,0.0,0.2
20240719,DBIB,Credit,HY_Total,-0.2,0.3
20240719,DBIB,Credit,AGG_Credit,0.1,0.0
20240719,DBIB,Credit,Agg_Risk_Free_Growth,-0.1,0.0
20240719,DBIB,Credit,ILP_Update,0.0,0.0
20240719,DBIB,Fund_Basis_Fund_Mapping,,0.7,0.6
20240719,DBIB,Passage_Of_Time,,-0.1,-0.2
20240719,DBIB,Other_Inforce,,-0.4,0.0
20240719,DBIB,New_Business,,-0.1,0.0
20240719,DBIB,Cross_Impact_True_up,,0.5,0.0
