VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20241018,WB,Equity,Delta,15.371195,-14.393464
20241018,WB,Equity,Gamma_Residual,0.425823,-0.293069
20241018,WB,Interest_Rate,Rho,-13.048957,13.459384
20241018,WB,Interest_Rate,Convexity_Residual,-0.055182,0.119526
20241018,WB,Interest_Rate,Basis,0.0,1.382971
20241018,WB,Credit,HY_Total,0.113173,-0.19631
20241018,WB,Credit,AGG_Credit,-2.682422,0.303497
20241018,WB,Credit,Agg_Risk_Free_Growth,-0.417924,0.0
20241018,WB,Credit,ILP_Update,0.0,0.0
20241018,WB,Fund_Basis_Fund_Mapping,,6.317331,-6.056778
20241018,WB,Passage_Of_Time,,-1.461054,1.500936
20241018,WB,Other_Inforce,,-0.93373,0.0
20241018,WB,New_Business,,0.31925,0.0
20241018,WB,Cross_Impact_True_up,,-0.961226,-9e-06
20241018,DBIB,Equity,Delta,4.032211,-1.869864
20241018,DBIB,Equity,Gamma_Residual,0.28074,-0.161374
20241018,DBIB,Interest_Rate,Rho,-8.339212,8.50353
20241018,DBIB,Interest_Rate,Convexity_Residual,-0.021257,0.105976
20241018,DBIB,Interest_Rate,Basis,0.0,0.989234
20241018,DBIB,Credit,HY_Total,0.037778,-0.061875
20241018,DBIB,Credit,AGG_Credit,-0.323563,0.0
20241018,DBIB,Credit,Agg_Risk_Free_Growth,-0.061782,0.0
20241018,DBIB,Credit,ILP_Update,0.0,0.0
20241018,DBIB,Fund_Basis_Fund_Mapping,,1.136457,-0.948286
20241018,DBIB,Passage_Of_Time,,-0.143015,-0.121564
20241018,DBIB,Other_Inforce,,-0.515567,0.0
20241018,DBIB,New_Business,,-0.024113,0.0
20241018,DBIB,Cross_Impact_True_up,,0.003856,-3e-06
