VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20250401,WB,Equity,Delta,24.747337,-22.750147
20250401,WB,Equity,Gamma_Residual,0.338882,0.0
20250401,WB,Interest_Rate,Rho,-78.554283,78.5776
20250401,WB,Interest_Rate,Convexity_Residual,-0.922046,0.912161
20250401,WB,Interest_Rate,Basis,0.0,-1.513796
20250401,WB,Credit,HY_Total,0.640496,-0.821664
20250401,WB,Credit,AGG_Credit,-7.571865,0.657541
20250401,WB,Credit,Agg_Risk_Free_Growth,-0.388996,0.0
20250401,WB,Credit,ILP_Update,0.0,0.0
20250401,WB,Fund_Basis_Fund_Mapping,,-3.09876,-2.695551
20250401,WB,Passage_Of_Time,,-1.481229,1.481229
20250401,WB,Other_Inforce,,-5.689078,0.0
20250401,WB,New_Business,,0.160211,0.0
20250401,WB,Cross_Impact_True_up,,0.46289,0.0
20250401,DBIB,Equity,Delta,8.013883,-7.620802
20250401,DBIB,Equity,Gamma_Residual,0.252937,0.0
20250401,DBIB,Interest_Rate,Rho,-44.479468,44.24358
20250401,DBIB,Interest_Rate,Convexity_Residual,-0.988991,0.520782
20250401,DBIB,Interest_Rate,Basis,0.0,-0.631925
20250401,DBIB,Credit,HY_Total,0.248152,-0.287126
20250401,DBIB,Credit,AGG_Credit,-0.962809,0.0
20250401,DBIB,Credit,Agg_Risk_Free_Growth,-0.061733,0.0
20250401,DBIB,Credit,ILP_Update,0.0,0.0
20250401,DBIB,Fund_Basis_Fund_Mapping,,-0.737246,-1.088427
20250401,DBIB,Passage_Of_Time,,-0.124368,0.124368
20250401,DBIB,Other_Inforce,,-3.666838,0.0
20250401,DBIB,New_Business,,-0.076794,0.0
20250401,DBIB,Cross_Impact_True_up,,-0.476336,0.0
