VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240805,WB,Equity,Delta,-162.544444,154.84975
20240805,WB,Equity,Gamma_Residual,-2.903827,4.256252
20240805,WB,Interest_Rate,Rho,-23.861014,22.254295
20240805,WB,Interest_Rate,Convexity_Residual,0.518115,-0.406381
20240805,WB,Interest_Rate,Basis,0.0,-1.687368
20240805,WB,Credit,HY_Total,-3.357937,2.996349
20240805,WB,Credit,AGG_Credit,-3.874823,0.236772
20240805,WB,Credit,Agg_Risk_Free_Growth,-1.467935,0.0
20240805,WB,Credit,ILP_Update,0.0,0.0
20240805,WB,Fund_Basis_Fund_Mapping,,8.995851,2.456426
20240805,WB,Passage_Of_Time,,-2.152929,1.995076
20240805,WB,Other_Inforce,,-8.311605,0.0
20240805,WB,New_Business,,0.0,0.0
20240805,WB,Cross_Impact_True_up,,0.118225,2.8e-05
20240805,DBIB,Equity,Delta,-49.957556,48.105505
20240805,DBIB,Equity,Gamma_Residual,-1.410744,2.208425
20240805,DBIB,Interest_Rate,Rho,-13.211395,13.170085
20240805,DBIB,Interest_Rate,Convexity_Residual,0.191305,-0.183857
20240805,DBIB,Interest_Rate,Basis,0.0,-0.473166
20240805,DBIB,Credit,HY_Total,-1.030033,1.00872
20240805,DBIB,Credit,AGG_Credit,-0.499751,0.0
20240805,DBIB,Credit,Agg_Risk_Free_Growth,-0.20867,0.0
20240805,DBIB,Credit,ILP_Update,0.0,0.0
20240805,DBIB,Fund_Basis_Fund_Mapping,,1.404242,-0.314986
20240805,DBIB,Passage_Of_Time,,-0.853613,-0.151101
20240805,DBIB,Other_Inforce,,1.027441,0.0
20240805,DBIB,New_Business,,0.0,0.0
20240805,DBIB,Cross_Impact_True_up,,0.443504,1e-05
