VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20241120,WB,Equity,Delta,-7.386875,7.02944
20241120,WB,Equity,Gamma_Residual,0.489988,0.0
20241120,WB,Interest_Rate,Rho,19.008921,-19.00711
20241120,WB,Interest_Rate,Convexity_Residual,-0.166138,0.222145
20241120,WB,Interest_Rate,Basis,0.0,-1.128461
20241120,WB,Credit,HY_Total,-0.010362,0.192802
20241120,WB,Credit,AGG_Credit,1.018847,-0.070738
20241120,WB,Credit,Agg_Risk_Free_Growth,-0.386,0.0
20241120,WB,Credit,ILP_Update,0.0,0.0
20241120,WB,Fund_Basis_Fund_Mapping,,5.367378,-1.0907
20241120,WB,Passage_Of_Time,,-1.455147,1.506896
20241120,WB,Other_Inforce,,-0.478488,0.0
20241120,WB,New_Business,,0.267978,0.0
20241120,WB,Cross_Impact_True_up,,0.716781,0.0
20241120,DBIB,Equity,Delta,-0.951861,1.037066
20241120,DBIB,Equity,Gamma_Residual,0.261881,0.0
20241120,DBIB,Interest_Rate,Rho,11.645051,-11.443366
20241120,DBIB,Interest_Rate,Convexity_Residual,-0.067033,-0.088895
20241120,DBIB,Interest_Rate,Basis,0.0,-0.109757
20241120,DBIB,Credit,HY_Total,-0.004413,0.061441
20241120,DBIB,Credit,AGG_Credit,0.08024,0.0
20241120,DBIB,Credit,Agg_Risk_Free_Growth,-0.057399,0.0
20241120,DBIB,Credit,ILP_Update,0.0,0.0
20241120,DBIB,Fund_Basis_Fund_Mapping,,1.078503,0.018405
20241120,DBIB,Passage_Of_Time,,-0.086322,-0.154026
20241120,DBIB,Other_Inforce,,0.037497,0.0
20241120,DBIB,New_Business,,-0.012408,0.0
20241120,DBIB,Cross_Impact_True_up,,0.621181,0.0
