VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240807,WB,Equity,Delta,-14.342768,16.961503
20240807,WB,Equity,Gamma_Residual,0.645749,-0.082098
20240807,WB,Interest_Rate,Rho,80.544455,-81.68269
20240807,WB,Interest_Rate,Convexity_Residual,-0.468702,-0.049627
20240807,WB,Interest_Rate,Basis,0.0,-0.495096
20240807,WB,Credit,HY_Total,1.310933,-0.596626
20240807,WB,Credit,AGG_Credit,6.251917,-0.593487
20240807,WB,Credit,Agg_Risk_Free_Growth,-0.510623,0.0
20240807,WB,Credit,ILP_Update,0.0,0.0
20240807,WB,Fund_Basis_Fund_Mapping,,-11.419136,-0.670523
20240807,WB,Passage_Of_Time,,-2.069393,2.011611
20240807,WB,Other_Inforce,,0.756513,0.0
20240807,WB,New_Business,,0.123952,0.0
20240807,WB,Cross_Impact_True_up,,-0.638386,-4e-06
20240807,DBIB,Equity,Delta,-6.652779,7.032746
20240807,DBIB,Equity,Gamma_Residual,0.288635,-0.042802
20240807,DBIB,Interest_Rate,Rho,46.415516,-46.579856
20240807,DBIB,Interest_Rate,Convexity_Residual,-0.306622,-0.101319
20240807,DBIB,Interest_Rate,Basis,0.0,-0.389428
20240807,DBIB,Credit,HY_Total,0.400072,-0.201257
20240807,DBIB,Credit,AGG_Credit,0.681195,0.0
20240807,DBIB,Credit,Agg_Risk_Free_Growth,-0.074791,0.0
20240807,DBIB,Credit,ILP_Update,0.0,0.0
20240807,DBIB,Fund_Basis_Fund_Mapping,,-3.304348,0.952679
20240807,DBIB,Passage_Of_Time,,-0.162986,-0.169963
20240807,DBIB,Other_Inforce,,-0.140284,0.0
20240807,DBIB,New_Business,,-0.228387,0.0
20240807,DBIB,Cross_Impact_True_up,,-0.241373,-2e-06
