VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240423,DBIB,Equity,Delta,18.8,-18.7
20240423,DBIB,Equity,Gamma_Residual,0.0,-0.2
20240423,DBIB,Interest_Rate,Rho,-5.2,5.2
20240423,DBIB,Interest_Rate,Convexity_Residual,-0.0,0.1
20240423,DBIB,Interest_Rate,Basis,0.0,0.8
20240423,DBIB,Credit,HY_Total,0.5,-0.6
20240423,DBIB,Credit,AGG_Credit,0.2,0.0
20240423,DBIB,Credit,Agg_Risk_Free_Growth,-0.1,0.0
20240423,DBIB,Credit,ILP_Update,0.0,0.0
20240423,DBIB,Fund_Basis_Fund_Mapping,,1.6,-0.6
20240423,DBIB,Passage_Of_Time,,-0.1,-0.2
20240423,DBIB,Other_Inforce,,-1.2,0.0
20240423,DBIB,New_Business,,-0.0,0.0
20240423,DBIB,Cross_Impact_True_up,,0.1,0.0
