VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240529,DBIB,Equity,Delta,-14.7,14.7
20240529,DBIB,Equity,Gamma_Residual,0.2,0.1
20240529,DBIB,Interest_Rate,Rho,42.4,-43.1
20240529,DBIB,Interest_Rate,Convexity_Residual,-0.8,0.3
20240529,DBIB,Interest_Rate,Basis,0.0,0.6
20240529,DBIB,Credit,HY_Total,-0.4,0.5
20240529,DBIB,Credit,AGG_Credit,0.2,0.0
20240529,DBIB,Credit,Agg_Risk_Free_Growth,-0.1,0.0
20240529,DBIB,Credit,ILP_Update,0.0,0.0
20240529,DBIB,Fund_Basis_Fund_Mapping,,-1.1,0.0
20240529,DBIB,Passage_Of_Time,,-0.2,-0.1
20240529,DBIB,Other_Inforce,,-1.0,0.0
20240529,DBIB,New_Business,,-0.1,0.0
20240529,DBIB,Cross_Impact_True_up,,-0.4,0.0
