VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240924,WB,Equity,Delta,15.766826,-15.560794
20240924,WB,Equity,Gamma_Residual,0.437413,-0.182815
20240924,WB,Interest_Rate,Rho,7.237427,-6.986845
20240924,WB,Interest_Rate,Convexity_Residual,0.110198,0.006446
20240924,WB,Interest_Rate,Basis,0.0,1.130246
20240924,WB,Credit,HY_Total,-0.151033,0.037363
20240924,WB,Credit,AGG_Credit,3.494862,-0.231067
20240924,WB,Credit,Agg_Risk_Free_Growth,-0.450794,0.0
20240924,WB,Credit,ILP_Update,0.0,0.0
20240924,WB,Fund_Basis_Fund_Mapping,,7.275947,-5.04777
20240924,WB,Passage_Of_Time,,-1.559555,1.552092
20240924,WB,Other_Inforce,,-2.229681,0.0
20240924,WB,New_Business,,0.160555,0.0
20240924,WB,Cross_Impact_True_up,,-0.77052,0.0
20240924,DBIB,Equity,Delta,3.986442,-3.985139
20240924,DBIB,Equity,Gamma_Residual,0.302813,-0.107742
20240924,DBIB,Interest_Rate,Rho,4.050991,-3.829304
20240924,DBIB,Interest_Rate,Convexity_Residual,0.039169,-0.00639
20240924,DBIB,Interest_Rate,Basis,0.0,0.970958
20240924,DBIB,Credit,HY_Total,-0.047603,0.012047
20240924,DBIB,Credit,AGG_Credit,0.49583,0.0
20240924,DBIB,Credit,Agg_Risk_Free_Growth,-0.068247,0.0
20240924,DBIB,Credit,ILP_Update,0.0,0.0
20240924,DBIB,Fund_Basis_Fund_Mapping,,1.489658,-1.971384
20240924,DBIB,Passage_Of_Time,,-0.171166,-0.124969
20240924,DBIB,Other_Inforce,,-1.041607,0.0
20240924,DBIB,New_Business,,-0.123421,0.0
20240924,DBIB,Cross_Impact_True_up,,0.912225,-0.0
