VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE
20240820,WB,Equity,Delta,-6.114675,8.421649
20240820,WB,Equity,Gamma_Residual,0.710212,0.267051
20240820,WB,Interest_Rate,Rho,-41.907107,41.619366
20240820,WB,Interest_Rate,Convexity_Residual,-0.281923,0.622974
20240820,WB,Interest_Rate,Basis,0.0,-0.13136
20240820,WB,Credit,HY_Total,0.18655,-0.313105
20240820,WB,Credit,AGG_Credit,-0.355494,0.074687
20240820,WB,Credit,Agg_Risk_Free_Growth,-0.477272,0.0
20240820,WB,Credit,ILP_Update,0.0,0.0
20240820,WB,Fund_Basis_Fund_Mapping,,-9.684828,1.682768
20240820,WB,Passage_Of_Time,,-2.042071,2.036502
20240820,WB,Other_Inforce,,-1.891526,0.0
20240820,WB,New_Business,,0.091765,0.0
20240820,WB,Cross_Impact_True_up,,-0.318349,-8e-06
20240820,DBIB,Equity,Delta,-3.230181,3.393807
20240820,DBIB,Equity,Gamma_Residual,0.344533,0.154278
20240820,DBIB,Interest_Rate,Rho,-25.096244,24.972504
20240820,DBIB,Interest_Rate,Convexity_Residual,-0.202423,0.365723
20240820,DBIB,Interest_Rate,Basis,0.0,-0.627102
20240820,DBIB,Credit,HY_Total,0.056329,-0.105773
20240820,DBIB,Credit,AGG_Credit,0.092367,0.0
20240820,DBIB,Credit,Agg_Risk_Free_Growth,-0.067279,0.0
20240820,DBIB,Credit,ILP_Update,0.0,0.0
20240820,DBIB,Fund_Basis_Fund_Mapping,,-1.343355,0.709081
20240820,DBIB,Passage_Of_Time,,-0.228093,-0.089567
20240820,DBIB,Other_Inforce,,-1.397701,0.0
20240820,DBIB,New_Business,,-0.100409,0.0
20240820,DBIB,Cross_Impact_True_up,,0.114344,-1e-05
